PortfolioManager,SecurityType,Elbow,Currency,Net Amount,Quantity
S598958A,CB,2,USD,71599.05,384.00
S598958A,CB,2,USD,133458.44,501.00
S598958A,CB,2,USD,6434.30,55.00
S598958A,CB,2,USD,60466.16,250.00
S598958A,CB,2,USD,57082.31,614.00
S598958A,CB,2,USD,12892.27,17712.00
S598958A,CB,2,USD,13613.21,131.00
S598958A,CB,2,USD,25109.84,3776.00
S598958A,CB,2,USD,34984.94,259.00
S598958A,CB,2,USD,21576.79,869.00
S598958A,CB,2,USD,15587.65,800.00
S598958A,CB,2,USD,530434.28,14149.00
S598958A,CB,2,USD,57930.87,2532.00
S598958A,CB,2,USD,35838.40,685.00
S598958A,CB,2,USD,12642.62,1110.00
S598958A,CB,2,USD,10073.92,2745.00
S598958A,CB,2,USD,21464.21,2197.00
S598958A,CB,2,USD,60925.44,393.00
S598958A,CB,2,USD,19474.75,133.00
S598958A,CB,2,USD,13058.53,486.00
S598958A,CB,2,USD,5775.87,200.00
S598958A,CB,2,USD,26220.71,587.00
S598958A,CB,2,USD,60571.31,635.00
S598958A,CB,2,USD,254536.30,1829.00
S598958A,CB,2,USD,4901.89,76.00
S598958A,CB,2,USD,5614.52,5.00
S598958A,CB,2,USD,74683.90,422.00
S598958A,CB,2,USD,24403.58,661.00
S598958A,CB,2,USD,56667.48,723.00
S598958A,CB,2,USD,13709.67,382.00
S598958A,CB,2,USD,28710.09,751.00
S598958A,CB,2,USD,42930.05,100.00
S598958A,CB,2,USD,7726.74,228.00
S598958A,CB,2,USD,5804.45,178.00
S598958A,CB,2,USD,2273.70,12.00
S598958A,CB,2,USD,36263.67,1806.00
S598958A,CB,2,USD,43357.88,476.00
S598958A,CB,2,USD,2908.65,206.00
S598958A,CB,2,USD,1075.09,89.00
S598958A,CB,2,USD,121412.93,2806.00
S598958A,CB,2,USD,9501.75,37.00
S598958A,CB,2,USD,28583.30,462.00
S598958A,CB,2,USD,18186.07,3484.00
S598958A,CB,2,USD,55842.86,645.00
S598958A,CB,2,USD,29967.08,4275.00
S598958A,CB,2,USD,4188.59,11.00
S598958A,CB,2,USD,210597.66,3326.00
S598958A,CB,2,USD,55009.06,358.00
S598958A,CB,2,USD,38630.81,4561.00
S598958A,CB,2,USD,131948.20,3284.00
S598958A,CB,2,USD,111448.73,642.00
S598958A,CB,2,USD,73915.06,429.00
S598958A,CB,2,USD,47693.36,1593.00
S598958A,CB,2,USD,67830.62,577.00
S598958A,CB,2,USD,51631.01,2104.00
S598958A,CB,2,USD,8450.35,10787.00
S598958A,CB,2,USD,4489.70,6.00
S598958A,CB,2,USD,38889.84,1702.00
S598958A,CB,2,USD,9062.19,2560.00
S598958A,CB,2,USD,6238.51,95.00
S598958A,CB,2,USD,28835.16,860.00
S598958A,CB,2,USD,6672.01,374.00
S598958A,CB,2,USD,18254.24,5515.00
S598958A,CB,2,USD,169287.75,2103.00
S598958A,CB,2,USD,28085.87,145.00
S598958A,CB,2,USD,19286.75,1146.00
S598958A,CB,2,USD,88548.77,1527.00
S598958A,CB,2,USD,14706.39,168.00
S598958A,CB,2,USD,64451.01,391.00
S598958A,CB,2,USD,10062.77,1450.00
S598958A,CB,2,USD,3268.99,9.00
S598958A,CB,2,USD,929.35,31.00
S598958A,CB,2,USD,111614.27,1494.00
S598958A,CB,2,USD,5283.96,179.00
S598958A,CB,2,USD,13897.43,167.00
S598958A,CB,2,USD,72117.28,1402.00
S598958A,CB,2,USD,70036.09,1542.00
S598958A,CB,2,USD,2045.51,22.00
S598958A,CB,2,USD,16437.78,415.00
S598958A,CB,2,USD,1944.60,115.00
S598958A,CB,2,USD,128442.72,2362.00
S598958A,CB,2,USD,64500.70,1617.00
S598958A,CB,2,USD,3658.95,112.00
S598958A,CB,2,USD,54114.30,839.00
S598958A,CB,2,USD,46648.36,609.00
S598958A,CB,2,USD,17575.49,1531.00
S598958A,CB,2,USD,28703.36,368.00
S598958A,CB,2,USD,2762.83,70.00
S598958A,CB,2,USD,46914.01,1365.00
S598958A,CB,2,USD,28470.55,614.00
S598958A,CB,2,USD,30050.89,1694.00
S598958A,CB,2,USD,16867.06,1096.00
S598958A,CB,2,USD,82201.07,1111.00
S598958A,CB,2,USD,7456.03,867.00
S598958A,CB,2,USD,61960.53,2002.00
S598958A,CB,2,USD,1109.73,34.00
S598958A,CB,2,USD,25562.04,659.00
S598958A,CB,2,USD,12813.73,554.00
S598958A,CB,2,USD,7258.83,1700.00
S598958A,CB,2,USD,82345.06,557.00
S598958A,CB,2,USD,24963.48,2221.00
S598958A,CB,2,USD,14782.61,482.00
S598958A,CB,2,USD,1984.83,86.00
S598958A,CB,2,USD,138608.61,2248.00
S598958A,CB,2,USD,58262.73,1278.00
S598958A,CB,2,USD,449529.17,11607.00
S598958A,CB,2,USD,2413.14,31.00
S598958A,CB,2,USD,8111.48,478.00
S598958A,CB,2,USD,1441.56,32.00
S598958A,CB,2,USD,314561.84,1624.00
S598958A,CB,2,USD,3643.35,68.00
S598958A,CB,2,USD,87015.56,927.00
S598958A,CB,2,USD,3594.74,34.00
S598958A,CB,2,USD,94026.50,822.00
S598958A,CB,2,USD,23813.05,1239.00
S598958A,CB,2,USD,7639.84,1629.00
S598958A,CB,2,USD,3916.78,43.00
S598958A,CB,2,USD,20925.87,2851.00
S598958A,CB,2,USD,44837.53,583.00
S598958A,CB,2,USD,25755.11,557.00
S598958A,CB,2,USD,81868.19,1000.00
S598958A,CB,2,USD,158458.29,1218.00
S598958A,CB,2,USD,1612.76,21.00
S598958A,CB,2,USD,81539.54,4335.00
S598958A,CB,2,USD,27039.00,2520.00
S598958A,CB,2,USD,29838.90,2004.00
S598958A,CB,2,USD,53611.71,1037.00
S598958A,CB,2,USD,78929.93,569.00
S598958A,CB,2,USD,14835.82,3395.00
S598958A,CB,2,USD,1024.36,89.00
S598958A,CB,2,USD,144372.47,499.00
S598958A,CB,2,USD,122638.54,749.00
S598958A,CB,2,USD,1232.37,26.00
S598958A,CB,2,USD,28348.32,551.00
S598958A,CB,2,USD,6001.24,42.00
S598958A,CB,2,USD,82226.48,4130.00
S598958A,CB,2,USD,19063.73,1296.00
S598958A,CB,2,USD,27124.68,1296.00
S598958A,CB,2,USD,58690.70,2680.00
S598958A,CB,2,USD,81483.19,2150.00
S598958A,CB,2,USD,31726.41,802.00
S598958A,CB,2,USD,108802.35,6038.00
S598958A,CB,2,USD,5894.06,20.00
S598958A,CB,2,USD,229612.34,2918.00
S598958A,CB,2,USD,16825.38,362.00
S598958A,CB,2,USD,268124.77,2265.00
S598958A,CB,2,USD,3899.59,16.00
S598958A,CB,2,USD,16281.69,551.00
S598958A,CB,2,USD,26499.82,1569.00
S598958A,CB,2,USD,3243.28,29.00
S598958A,CB,2,USD,14632.21,26.00
S598958A,CB,2,USD,16481.04,6413.00
S598958A,CB,2,USD,39119.23,370.00
S598958A,CB,2,USD,13045.24,291.00
S598958A,CB,2,USD,15894.96,254.00
S598958A,CB,2,USD,75421.61,3656.00
S598958A,CB,2,USD,41607.07,2800.00
S598958A,CB,2,USD,7372.13,1378.00
S598958A,CB,2,USD,21938.27,2454.00
S598958A,CB,2,USD,49630.30,4545.00
S598958A,CB,2,USD,83377.75,1060.00
S598958A,CB,2,USD,33920.79,1194.00
S598958A,CB,2,USD,78880.17,832.00
S598958A,CB,2,USD,20616.68,1506.00
S598958A,CB,2,USD,4414.10,105.00
S598958A,CB,2,USD,30613.20,164.00
S598958A,CB,2,USD,11921.34,87.00
S598958A,CB,2,USD,115167.01,3026.00
S598958A,CB,2,USD,38792.74,1440.00
S598958A,CB,2,USD,27297.99,1147.00
S598958A,CB,2,USD,39730.49,4143.00
S598958A,CB,2,USD,14047.60,179.00
S598958A,CB,2,USD,28798.69,373.00
S598958A,CB,2,USD,1885.21,39.00
S598958A,CB,2,USD,41471.00,1438.00
S598958A,CB,2,USD,1850.98,9.00
S598958A,CB,2,USD,21262.03,375.00
S598958A,CB,2,USD,25704.53,1577.00
S598958A,CB,2,USD,97478.72,1597.00
S598958A,CB,2,USD,81406.20,424.00
S598958A,CB,2,USD,83465.73,3214.00
S598958A,CB,2,USD,23641.57,218.00
S598958A,CB,2,USD,48035.82,671.00
S598958A,CB,2,USD,468844.63,20700.00
S598958A,CB,2,USD,4287.10,460.00
S598958A,CB,2,USD,8687.02,134.00
S598958A,CB,2,USD,30381.40,138.00
S598958A,CB,2,USD,21109.45,272.00
S598958A,CB,2,USD,6573.47,38.00
S598958A,CB,2,USD,13704.14,2165.00
S598958A,CB,2,USD,46101.96,1174.00
S598958A,CB,2,USD,37.35,15.00
S598958A,CB,2,USD,5172.85,31.00
S598958A,CB,2,USD,717632.25,8022.00
S598958A,CB,2,USD,61756.09,1422.00
S598958A,CB,2,USD,12214.00,1079.00
S598958A,CB,2,USD,4701.24,85.00
S598958A,CB,2,USD,7747.02,1076.00
S598958A,CB,2,USD,8900.81,113.00
S598958A,CB,2,USD,25146.52,357.00
S598958A,CB,2,USD,98709.99,998.00
S598958A,CB,2,USD,21018.57,2681.00
S598958A,CB,2,USD,13691.45,2136.00
S598958A,CB,2,USD,10283.37,47.00
S598958A,CB,2,USD,40607.91,1243.00
S598958A,CB,2,USD,12043.89,492.00
S598958A,CB,2,USD,91582.21,2486.00
S598958A,CB,2,USD,8243.81,3435.00
S598958A,CB,2,USD,24503.93,1386.00
S598958A,CB,2,USD,4977.86,74.00
S598958A,CB,2,USD,60101.66,2169.00
S598958A,CB,2,USD,65700.94,384.00
S598958A,CB,2,USD,23666.11,124.00
S598958A,CB,2,USD,20620.41,1439.00
S598958A,CB,2,USD,76583.80,2745.00
S598958A,CB,2,USD,5324.10,33.00
S598958A,CB,2,USD,182904.84,3681.00
S598958A,CB,2,USD,75275.95,1242.00
S598958A,CB,2,USD,41424.88,2444.00
S598958A,CB,2,USD,56949.66,2236.00
S598958A,CB,2,USD,65181.06,1879.00
S598958A,CB,2,USD,2883.81,68.00
S598958A,CB,2,USD,76195.28,723.00
S598958A,CB,2,USD,31561.16,1479.00
S598958A,CB,2,USD,38757.62,593.00
S598958A,CB,2,USD,53313.27,2315.00
S598958A,CB,2,USD,4828.89,55.00
S598958A,CB,2,USD,58241.67,1973.00
S598958A,CB,2,USD,64955.16,828.00
S598958A,CB,2,USD,33488.61,1928.00
S598958A,CB,2,USD,12796.51,860.00
S598958A,CB,2,USD,33412.68,3566.00
S598958A,CB,2,USD,67.23,27.00
S598958A,CB,2,USD,38912.61,789.00
S598958A,CB,2,USD,12255.88,1412.00
S598958A,CB,2,USD,18547.50,744.00
S598958A,CB,2,USD,13810.89,830.00
S598958A,CB,2,USD,33998.60,304.00
S598958A,CB,2,USD,1106.67,102.00
S598958A,CB,2,USD,36633.55,196.00
S598958A,CB,2,USD,1844.29,118.00
S598958A,CB,2,USD,84983.12,2875.00
S598958A,CB,2,USD,32920.33,2554.00
S598958A,CB,2,USD,14683.83,2048.00
S598958A,CB,2,USD,30549.10,774.00
S598958A,CB,2,USD,5676.59,3052.00
S598958A,CB,2,USD,34844.40,2143.00
S598958A,CB,2,USD,1039.65,38.00
S598958A,CB,2,USD,48969.31,820.00
S598958A,CB,2,USD,20939.41,1612.00
S598958A,CB,2,USD,73575.41,3273.00
S598958A,CB,2,USD,1945.09,34.00
S598958A,CB,2,USD,18057.09,7750.00
S598958A,CB,2,USD,25272.03,1561.00
S598958A,CB,2,USD,4.98,2.00
S598958A,CB,2,USD,3258.21,201.00
S598958A,CB,2,USD,1550.43,107.00
S598958A,CB,2,USD,1098.05,180.00
S598958A,CB,2,USD,1669.31,2019.00
S598958A,CB,2,USD,2335.15,193.00
S598958A,CB,2,USD,1360.44,9.00
S598958A,CB,2,USD,7410.96,188.00
S598958A,CB,2,USD,4645.50,190.00
S598958A,CB,2,USD,2019.77,234.00
S598958A,CB,2,USD,1360.04,44.00
S598958A,CB,2,USD,1591.14,69.00
S598958A,CB,2,USD,3069.26,967.00
S598958A,CB,2,USD,11927.55,399.00
S598958A,CB,2,USD,1983.87,47.00
S598958A,CB,2,USD,11693.44,1262.00
S598958A,CB,2,USD,1810.43,101.00
S598958A,CB,2,USD,11666.59,432.00
S598958A,CB,2,USD,1142.40,70.00
S598958A,CB,2,USD,1622.43,1120.00
S598958A,CB,2,USD,12764.68,359.00
S598958A,CB,2,USD,8190.20,122.00
S598958A,CB,2,USD,11071.62,643.00
S598958A,CB,2,USD,3972.62,269.00
S598958A,CB,2,USD,13338.01,651.00
S598958A,CB,2,USD,1841.10,114.00
S598958A,CB,2,USD,6767.17,212.00
S598958A,CB,2,USD,6723.64,533.00
S598958A,CB,2,USD,5715.35,151.00
S598958A,CB,2,USD,2599.78,148.00
S598958A,CB,2,USD,3184.66,326.00
S598958A,CB,2,USD,14898.98,595.00
S598958A,CB,2,USD,14672.95,1816.00
S598958A,CB,2,USD,30828.81,775.00
S598958A,CB,2,USD,169325.13,1512.00
S598958A,CB,2,USD,49786.09,1480.00
S598958A,CB,2,USD,25933.46,708.00
S598958A,CB,2,USD,63974.22,772.00
S598958A,CB,2,USD,68817.29,758.00
S598958A,CB,2,USD,908.02,65.00
S598958A,CB,2,USD,34256.84,2440.00
S598958A,CB,2,USD,3973.93,481.00
S598958A,CB,2,USD,1187.38,175.00
S598958A,CB,2,USD,6235.33,123.00
S598958A,CB,2,USD,2690.22,532.00
S598958A,CB,2,USD,9914.56,692.00
S598958A,CB,2,USD,4163.65,306.00
S598958A,CB,2,USD,1477.28,112.00
S598958A,CB,2,USD,14992.95,516.00
S598958A,CB,2,USD,1890.40,85.00
S598958A,CB,2,USD,1588.44,183.00
S598958A,CB,2,USD,6226.94,357.00
S598958A,CB,2,USD,2817.84,118.00
S598958A,CB,2,USD,3008.72,384.00
S598958A,CB,2,USD,9542.56,152.00
S598958A,CB,2,USD,2962.31,137.00
S598958A,CB,2,USD,1275.20,160.00
S598958A,CB,2,USD,491923.48,15956.00
S598958A,CB,2,USD,3474.90,39.00
S598958A,CB,2,USD,2697.60,192.00
S598958A,CB,2,USD,4210.95,67.00
S598958A,CB,2,USD,1239.99,67.00
S598958A,CB,2,USD,1614.80,55.00
S598958A,CB,2,USD,2523.69,351.00
S598958A,CB,2,USD,11243.58,439.00
S598958A,CB,2,USD,2192.08,212.00
S598958A,CB,2,USD,1701.82,447.00
S598958A,CB,2,USD,3149.59,191.00
S598958A,CB,2,USD,18567.60,273.00
S598958A,CB,2,USD,1510.90,290.00
S598958A,CB,2,USD,11807.23,752.00
S598958A,CB,2,USD,4287.68,110.00
S598958A,CB,2,USD,2949.75,57.00
S598958A,CB,2,USD,7330.71,445.00
S598958A,CB,2,USD,2074.11,22.00
S598958A,CB,2,USD,83545.90,715.00
S598958A,CB,2,USD,130357.11,400.00
S598958A,CB,2,USD,49680.70,210.00
S598958A,CB,2,USD,22834.44,615.00
S598958A,CB,2,USD,11732.14,36.00
S598958A,CB,2,USD,54010.26,537.00
S598958A,CB,2,USD,15158.54,1936.00
S598958A,CB,2,USD,17806.76,1479.00
S598958A,CB,2,USD,9394.86,129.00
S598958A,CB,2,USD,37.35,15.00
S598958A,CB,2,USD,14321.01,1171.00
S598958A,CB,2,USD,8130.82,1175.00
S598958A,CB,2,USD,26581.33,632.00
S598958A,CB,2,USD,83088.56,3112.00
S598958A,CB,2,USD,75172.41,2708.00
S598958A,CB,2,USD,2098.46,257.00
S598958A,CB,2,USD,1147.08,79.00
S598958A,CB,2,USD,2038.37,719.00
S598958A,CB,2,USD,8269.09,277.00
S598958A,CB,2,USD,6426.20,253.00
S598958A,CB,2,USD,2380.27,131.00
S598958A,CB,2,USD,22438.14,238.00
S598958A,CB,2,USD,30971.59,332.00
S598958A,CB,2,USD,2005.80,35.00
S598958A,CB,2,USD,44745.97,586.00
S598958A,CB,2,USD,96031.47,1368.00
S598958A,CB,2,USD,21183.54,103.00
S598958A,CB,2,USD,5580.63,116.00
S598958A,CB,2,USD,45310.97,317.00
S598958A,CB,2,USD,2752.89,28.00
S598958A,CB,2,USD,37641.24,1904.00
S598958A,CB,2,USD,92133.51,2405.00
S598958A,CB,2,USD,10107.30,105.00
S598958A,CB,2,USD,10519.33,2289.00
S598958A,CB,2,USD,1488.67,735.00
S598958A,CB,2,USD,1894.13,157.00
S598958A,CB,2,USD,2445.12,54.00
S598958A,CB,2,USD,2883.10,110.00
S598958A,CB,2,USD,4711.50,25.00
S598958A,CB,2,USD,8105.38,897.00
S598958A,CB,2,USD,5043.07,191.00
S598958A,CB,2,USD,3605.58,136.00
S598958A,CB,2,USD,1315.44,168.00
S598958A,CB,2,USD,2080.50,50.00
S598958A,CB,2,USD,4149.45,549.00
S598958A,CB,2,USD,11436.35,881.00
S598958A,CB,2,USD,8094.38,179.00
S598958A,CB,2,USD,1588.16,56.00
S598958A,CB,2,USD,4545.45,19.00
S598958A,CB,2,USD,396720.80,11397.00
S598958A,CB,2,USD,11134.07,68.00
S598958A,CB,2,USD,3149.33,20.00
S598958A,CB,2,USD,149408.92,223.00
S598958A,CB,2,USD,1378.96,50.00
S598958A,CB,2,USD,54049.38,643.00
S598958A,CB,2,USD,110775.03,2258.00
S598958A,CB,2,USD,33748.80,555.00
S598958A,CB,2,USD,41678.59,3148.00
S598958A,CB,2,USD,72423.69,1891.00
S598958A,CB,2,USD,1918.91,34.00
S598958A,CB,2,USD,35854.25,385.00
S598958A,CB,2,USD,42415.22,1822.00
S598958A,CB,2,USD,27811.88,625.00
S598958A,CB,2,USD,186353.18,654.00
S598958A,CB,2,USD,65870.83,461.00
S598958A,CB,2,USD,246104.93,5582.00
S598958A,CB,2,USD,60843.37,3098.00
S598958A,CB,2,USD,95905.76,68.00
S598958A,CB,2,USD,6883.64,447.00
S598958A,CB,2,USD,64277.59,3583.00
S598958A,CB,2,USD,98346.07,2275.00
S598958A,CB,2,USD,3613.74,311.00
S598958A,CB,2,USD,47133.19,388.00
S598958A,CB,2,USD,146244.36,2680.00
S598958A,CB,2,USD,65955.18,368.00
S598958A,CB,2,USD,3535.83,48.00
S598958A,CB,2,USD,7052.93,1273.00
S598958A,CB,2,USD,3647.47,1266.00
S598958A,CB,2,USD,6035.41,264.00
S598958A,CB,2,USD,3815.49,38.00
S598958A,CB,2,USD,55723.80,2636.00
S598958A,CB,2,USD,25968.38,5112.00
S598958A,CB,2,USD,436536.07,4836.00
S598958A,CB,2,USD,4917.01,32.00
S598958A,CB,2,USD,88273.64,840.00
S598958A,CB,2,USD,2082.64,73.00
S598958A,CB,2,USD,19928.43,1244.00
S598958A,CB,2,USD,3930.96,66.00
S598958A,CB,2,USD,26669.08,376.00
S598958A,CB,2,USD,13517.37,260.00
S598958A,CB,2,USD,1935.72,257.00
S598958A,CB,2,USD,1420.95,115.00
S598958A,CB,2,USD,1612.80,128.00
S598958A,CB,2,USD,2446.38,228.00
S598958A,CB,2,USD,30241.33,100.00
S598958A,CB,2,USD,4073.66,41.00
S598958A,CB,2,USD,52592.64,2811.00
S598958A,CB,2,USD,414856.28,4505.00
S598958A,CB,2,USD,2243.79,1753.00
S598958A,CB,2,USD,21802.01,3060.00
S598958A,CB,2,USD,4604.46,1015.00
S598958A,CB,2,USD,12718.20,470.00
S598958A,CB,2,USD,1998.86,34.00
S598958A,CB,2,USD,3216.08,104.00
S598958A,CB,2,USD,3022.76,293.00
S598958A,CB,2,USD,5287.70,115.00
S598958A,CB,2,USD,68816.31,598.00
S598958A,CB,2,USD,24612.74,2509.00
S598958A,CB,2,USD,2799.98,15.00
S598958A,CB,2,USD,26453.11,1989.00
S598958A,CB,2,USD,4171.26,58.00
S598958A,CB,2,USD,12077.64,1443.00
S598958A,CB,2,USD,2797.49,114.00
S598958A,CB,2,USD,58769.54,438.00
S598958A,CB,2,USD,29166.20,685.00
S598958A,CB,2,USD,2306.22,204.00
S598958A,CB,2,USD,13698.47,1343.00
S598958A,CB,2,USD,1981.72,372.00
S598958A,CB,2,USD,1862.40,186.00
S598958A,CB,2,USD,8601.15,184.00
S598958A,CB,2,USD,64512.64,573.00
S598958A,CB,2,USD,20995.21,372.00
S598958A,CB,2,USD,18873.20,662.00
S598958A,CB,2,USD,21536.86,446.00
S598958A,CB,2,USD,348068.05,1023.00
S598958A,CB,2,USD,5897.16,170.00
S598958A,CB,2,USD,18081.83,3736.00
S598958A,CB,2,USD,75106.48,1665.00
S598958A,CB,2,USD,25681.64,1031.00
S598958A,CB,2,USD,2767.81,33.00
S598958A,CB,2,USD,122540.50,877.00
S598958A,CB,2,USD,37761.72,1408.00
S598958A,CB,2,USD,39416.16,2008.00
S598958A,CB,2,USD,35925.45,125.00
S598958A,CB,2,USD,11274.65,910.00
S598958A,CB,2,USD,64069.37,2877.00
S598958A,CB,2,USD,59310.63,1987.00
S598958A,CB,2,USD,67893.26,2091.00
S598958A,CB,2,USD,30455.52,773.00
S598958A,CB,2,USD,25814.66,583.00
S598958A,CB,2,USD,7931.94,142.00
S598958A,CB,2,USD,30962.06,91.00
S598958A,CB,2,USD,10736.14,346.00
S598958A,CB,2,USD,32218.28,110.00
S598958A,CB,2,USD,50476.73,2421.00
S598958A,CB,2,USD,22629.24,143.00
S598958A,CB,2,USD,31093.47,1032.00
S598958A,CB,2,USD,74725.14,1016.00
S598958A,CB,2,USD,68984.22,4425.00
S598958A,CB,2,USD,115365.41,601.00
S598958A,CB,2,USD,69229.16,2835.00
S598958A,CB,2,USD,1099.53,187.00
S598958A,CB,2,USD,8146.89,68.00
S598958A,CB,2,USD,30027.62,1649.00
S598958A,CB,2,USD,112119.30,1633.00
S598958A,CB,2,USD,705.58,98.00
S598958A,CB,2,USD,8861.30,925.00
S598958A,CB,2,USD,35617.01,4094.00
S598958A,CB,2,USD,51335.32,749.00
S598958A,CB,2,USD,233565.50,633.00
S598958A,CB,2,USD,18869.88,870.00
S598958A,CB,2,USD,107349.89,531.00
S598958A,CB,2,USD,73143.90,483.00
S598958A,CB,2,USD,27165.62,749.00
S598958A,CB,2,USD,49493.90,380.00
S598958A,CB,2,USD,118847.59,6807.00
S598958A,CB,2,USD,2957.39,66.00
S598958A,CB,2,USD,42758.80,825.00
S598958A,CB,2,USD,102126.78,566.00
S598958A,CB,2,USD,51500.94,5748.00
S598958A,CB,2,USD,1419.00,14.00
S598958A,CB,2,USD,83598.15,2750.00
S598958A,CB,2,USD,33741.79,338.00
S598958A,CB,2,USD,67374.31,60.00
S598958A,CB,2,USD,1890.86,119.00
S598958A,CB,2,USD,7732.02,210.00
S598958A,CB,2,USD,321668.39,1753.00
S598958A,CB,2,USD,1583.22,43.00
S598958A,CB,2,USD,28835.25,557.00
S598958A,CB,2,USD,22175.39,1479.00
S598958A,CB,2,USD,9187.49,79.00
S598958A,CB,2,USD,3259.99,412.00
S598958A,CB,2,USD,5211.96,169.00
S598958A,CB,2,USD,1340.97,103.00
S598958A,CB,2,USD,2064.46,60.00
S598958A,CB,2,USD,5209.78,199.00
S598958A,CB,2,USD,4410.00,30.00
S598958A,CB,2,USD,5977.59,1133.00
S598958A,CB,2,USD,40036.65,542.00
S598958A,CB,2,USD,78362.42,448.00
S598958A,CB,2,USD,2168.95,20.00
S598958A,CB,2,USD,39248.73,520.00
S598958A,CB,2,USD,115293.89,1436.00
S598958A,CB,2,USD,2681.04,27.00
S598958A,CB,2,USD,28009.81,3633.00
S598958A,CB,2,USD,35866.98,923.00
S598958A,CB,2,USD,94.80,40.00
S598958A,CB,2,USD,17654.60,428.00
S598958A,CB,2,USD,480387.27,1119.00
S598958A,CB,2,USD,9439.04,85.00
S598958A,CB,2,USD,23032.44,645.00
S598958A,CB,2,USD,31544.00,1738.00
S598958A,CB,2,USD,4257.00,75.00
S598958A,CB,2,USD,1082.65,295.00
S598958A,CB,2,USD,2560.37,172.00
S598958A,CB,2,USD,7483.84,506.00
S598958A,CB,2,USD,114472.60,1242.00
S598958A,CB,2,USD,21695.05,1283.00
S598958A,CB,2,USD,75384.08,395.00
S598958A,CB,2,USD,64291.01,2971.00
S598958A,CB,2,USD,99484.31,1263.00
S598958A,CB,2,USD,67609.50,775.00
S598958A,CB,2,USD,138933.97,735.00
S598958A,CB,2,USD,1799.48,23.00
S598958A,CB,2,USD,37292.58,847.00
S598958A,CB,2,USD,1736.60,32.00
S598958A,CB,2,USD,7186.79,228.00
S598958A,CB,2,USD,15877.47,258.00
S598958A,CB,2,USD,10870.86,809.00
S598958A,CB,2,USD,1535.12,251.00
S598958A,CB,2,USD,3156.50,50.00
S598958A,CB,2,USD,1422.20,130.00
S598958A,CB,2,USD,1505.00,172.00
S598958A,CB,2,USD,7270.08,291.00
S598958A,CB,2,USD,6407.55,441.00
S598958A,CB,2,USD,4075.88,329.00
S598958A,CB,2,USD,4220.55,111.00
S598958A,CB,2,USD,16203.55,425.00
S598958A,CB,2,USD,7649.85,309.00
S598958A,CB,2,USD,10925.89,970.00
S598958A,CB,2,USD,1651.58,47.00
S598958A,CB,2,USD,2641.19,519.00
S598958A,CB,2,USD,6679.62,86.00
S598958A,CB,2,USD,3172.80,80.00
S598958A,CB,2,USD,11628.09,1208.00
S598958A,CB,2,USD,11474.10,445.00
S598958A,CB,2,USD,2572.29,63.00
S598958A,CB,2,USD,2710.50,150.00
S598958A,CB,2,USD,3106.21,107.00
S598958A,CB,2,USD,2408.71,79.00
S598958A,CB,2,USD,4965.42,762.00
S598958A,CB,2,USD,8712.94,943.00
S598958A,CB,2,USD,1427.89,165.00
S598958A,CB,2,USD,1735.02,63.00
S598958A,CB,2,USD,3330.33,118.00
S598958A,CB,2,USD,15243.11,318.00
S598958A,CB,2,USD,2597.15,1166.00
S598958A,CB,2,USD,2649.21,380.00
S598958A,CB,2,USD,15255.51,863.00
S598958A,CB,2,USD,4385.98,1130.00
S598958A,CB,2,USD,1767.05,295.00
S598958A,CB,2,USD,8843.44,842.00
S598958A,CB,2,USD,2545.38,311.00
S598958A,CB,2,USD,14525.90,390.00
S598958A,CB,2,USD,3124.57,192.00
S598958A,CB,2,USD,2209.54,174.00
S598958A,CB,2,USD,2075.70,510.00
S598958A,CB,2,USD,3206.40,90.00
S598958A,CB,2,USD,4558.50,225.00
S598958A,CB,2,USD,1767.74,338.00
S598958A,CB,2,USD,5058.96,130.00
S598958A,CB,2,USD,2160.00,100.00
S598958A,CB,2,USD,44023.04,844.00
S598958A,CB,2,USD,11179.24,282.00
S598958A,CB,2,USD,11375.92,106.00
S598958A,CB,2,USD,4431.12,217.00
S598958A,CB,2,USD,7520.27,134.00
S598958A,CB,2,USD,2153.49,63.00
S598958A,CB,2,USD,1971.19,56.00
S598958A,CB,2,USD,9180.50,588.00
S598958A,CB,2,USD,1181.75,145.00
S598958A,CB,2,USD,3915.58,122.00
S598958A,CB,2,USD,2511.51,680.00
S598958A,CB,2,USD,2948.21,340.00
S598958A,CB,2,USD,947.07,82.00
S598958A,CB,2,USD,2720.27,42.00
S598958A,CB,2,USD,74882.63,3669.00
S598958A,CB,2,USD,125574.75,1847.00
S598958A,CB,2,USD,20825.14,797.00
S598958A,CB,2,USD,43771.66,3719.00
S598958A,CB,2,USD,10557.56,55.00
S598958A,CB,2,USD,2638.00,125.00
S598958A,CB,2,USD,1204.16,53.00
S598958A,CB,2,USD,2393.34,226.00
S598958A,CB,2,USD,1117.48,142.00
S598958A,CB,2,USD,2597.91,210.00
S598958A,CB,2,USD,2758.14,77.00
S598958A,CB,2,USD,4941.45,79.00
S598958A,CB,2,USD,21587.21,1044.00
S598958A,CB,2,USD,4384.94,382.00
S598958A,CB,2,USD,1218.71,225.00
S598958A,CB,2,USD,3310.56,99.00
S598958A,CB,2,USD,2250.90,205.00
S598958A,CB,2,USD,1516.68,792.00
S598958A,CB,2,USD,2447.18,148.00
S598958A,CB,2,USD,2082.53,188.00
S598958A,CB,2,USD,1353.41,149.00
